"ID","ageFirstCap","season","k","age"
"B1P5984",1,2009,3,2
"B1P5984",1,2010,4,2
"B1P5984",1,2011,5,2
"B1P5984",1,2012,6,2
"B1P5984",1,2013,7,2
"B1P5984",1,2014,8,2
"B1P5984",1,2015,9,2
"B1P5984",1,2016,10,2
"B1P5984",1,2017,11,2
"B1P5984",1,2018,12,2
"B1P5984",1,2019,13,2
"B1P5984",1,2020,14,2
"B1P5985",1,2007,1,1
"B1P5985",1,2008,2,2
"B1P5985",1,2009,3,2
"B1P5985",1,2010,4,2
"B1P5985",1,2011,5,2
"B1P5985",1,2012,6,2
"B1P5985",1,2013,7,2
"B1P5985",1,2014,8,2
"B1P5985",1,2015,9,2
"B1P5985",1,2016,10,2
"B1P5985",1,2017,11,2
"B1P5985",1,2018,12,2
"B1P5985",1,2019,13,2
"B1P5985",1,2020,14,2
"B1P5986",2,2007,1,2
"B1P5986",2,2008,2,2
"B1P5986",2,2009,3,2
"B1P5986",2,2010,4,2
"B1P5986",2,2011,5,2
"B1P5986",2,2012,6,2
"B1P5986",2,2013,7,2
"B1P5986",2,2014,8,2
"B1P5986",2,2015,9,2
"B1P5986",2,2016,10,2
"B1P5986",2,2017,11,2
"B1P5986",2,2018,12,2
"B1P5986",2,2019,13,2
"B1P5986",2,2020,14,2
"B1P5987",2,2007,1,2
"B1P5987",2,2008,2,2
"B1P5987",2,2009,3,2
"B1P5987",2,2010,4,2
"B1P5987",2,2011,5,2
"B1P5987",2,2012,6,2
"B1P5987",2,2013,7,2
"B1P5987",2,2014,8,2
"B1P5987",2,2015,9,2
"B1P5987",2,2016,10,2
"B1P5987",2,2017,11,2
"B1P5987",2,2018,12,2
"B1P5987",2,2019,13,2
"B1P5987",2,2020,14,2
"B1P5988",2,2007,1,2
"B1P5988",2,2008,2,2
"B1P5988",2,2009,3,2
"B1P5988",2,2010,4,2
"B1P5988",2,2011,5,2
"B1P5988",2,2012,6,2
"B1P5988",2,2013,7,2
"B1P5988",2,2014,8,2
"B1P5988",2,2015,9,2
"B1P5988",2,2016,10,2
"B1P5988",2,2017,11,2
"B1P5988",2,2018,12,2
"B1P5988",2,2019,13,2
"B1P5988",2,2020,14,2
"B1P5989",1,2007,1,1
"B1P5989",1,2008,2,2
"B1P5989",1,2009,3,2
"B1P5989",1,2010,4,2
"B1P5989",1,2011,5,2
"B1P5989",1,2012,6,2
"B1P5989",1,2013,7,2
"B1P5989",1,2014,8,2
"B1P5989",1,2015,9,2
"B1P5989",1,2016,10,2
"B1P5989",1,2017,11,2
"B1P5989",1,2018,12,2
"B1P5989",1,2019,13,2
"B1P5989",1,2020,14,2
"B1P5990",2,2007,1,2
"B1P5990",2,2008,2,2
"B1P5990",2,2009,3,2
"B1P5990",2,2010,4,2
"B1P5990",2,2011,5,2
"B1P5990",2,2012,6,2
"B1P5990",2,2013,7,2
"B1P5990",2,2014,8,2
"B1P5990",2,2015,9,2
"B1P5990",2,2016,10,2
"B1P5990",2,2017,11,2
"B1P5990",2,2018,12,2
"B1P5990",2,2019,13,2
"B1P5990",2,2020,14,2
"B1P5991",2,2007,1,2
"B1P5991",2,2008,2,2
"B1P5991",2,2009,3,2
"B1P5991",2,2010,4,2
"B1P5991",2,2011,5,2
"B1P5991",2,2012,6,2
"B1P5991",2,2013,7,2
"B1P5991",2,2014,8,2
"B1P5991",2,2015,9,2
"B1P5991",2,2016,10,2
"B1P5991",2,2017,11,2
"B1P5991",2,2018,12,2
"B1P5991",2,2019,13,2
"B1P5991",2,2020,14,2
"B1P5992",2,2007,1,2
"B1P5992",2,2008,2,2
"B1P5992",2,2009,3,2
"B1P5992",2,2010,4,2
"B1P5992",2,2011,5,2
"B1P5992",2,2012,6,2
"B1P5992",2,2013,7,2
"B1P5992",2,2014,8,2
"B1P5992",2,2015,9,2
"B1P5992",2,2016,10,2
"B1P5992",2,2017,11,2
"B1P5992",2,2018,12,2
"B1P5992",2,2019,13,2
"B1P5992",2,2020,14,2
"B1P5993",2,2007,1,2
"B1P5993",2,2008,2,2
"B1P5993",2,2009,3,2
"B1P5993",2,2010,4,2
"B1P5993",2,2011,5,2
"B1P5993",2,2012,6,2
"B1P5993",2,2013,7,2
"B1P5993",2,2014,8,2
"B1P5993",2,2015,9,2
"B1P5993",2,2016,10,2
"B1P5993",2,2017,11,2
"B1P5993",2,2018,12,2
"B1P5993",2,2019,13,2
"B1P5993",2,2020,14,2
"B1V5051",2,2007,1,2
"B1V5051",2,2008,2,2
"B1V5051",2,2009,3,2
"B1V5051",2,2010,4,2
"B1V5051",2,2011,5,2
"B1V5051",2,2012,6,2
"B1V5051",2,2013,7,2
"B1V5051",2,2014,8,2
"B1V5051",2,2015,9,2
"B1V5051",2,2016,10,2
"B1V5051",2,2017,11,2
"B1V5051",2,2018,12,2
"B1V5051",2,2019,13,2
"B1V5051",2,2020,14,2
"B1V5052",2,2007,1,2
"B1V5052",2,2008,2,2
"B1V5052",2,2009,3,2
"B1V5052",2,2010,4,2
"B1V5052",2,2011,5,2
"B1V5052",2,2012,6,2
"B1V5052",2,2013,7,2
"B1V5052",2,2014,8,2
"B1V5052",2,2015,9,2
"B1V5052",2,2016,10,2
"B1V5052",2,2017,11,2
"B1V5052",2,2018,12,2
"B1V5052",2,2019,13,2
"B1V5052",2,2020,14,2
"B1V5069",1,2010,1,1
"B1V5069",1,2011,2,2
"B1V5069",1,2012,3,2
"B1V5069",1,2013,4,2
"B1V5069",1,2014,5,2
"B1V5069",1,2015,6,2
"B1V5069",1,2016,7,2
"B1V5069",1,2017,8,2
"B1V5069",1,2018,9,2
"B1V5069",1,2019,10,2
"B1V5069",1,2020,11,2
"B1V5072",2,2011,1,2
"B1V5072",2,2012,2,2
"B1V5072",2,2013,3,2
"B1V5072",2,2014,4,2
"B1V5072",2,2015,5,2
"B1V5072",2,2016,6,2
"B1V5072",2,2017,7,2
"B1V5072",2,2018,8,2
"B1V5072",2,2019,9,2
"B1V5072",2,2020,10,2
"B1V5078",2,2010,1,2
"B1V5078",2,2011,2,2
"B1V5078",2,2012,3,2
"B1V5078",2,2013,4,2
"B1V5078",2,2014,5,2
"B1V5078",2,2015,6,2
"B1V5078",2,2016,7,2
"B1V5078",2,2017,8,2
"B1V5078",2,2018,9,2
"B1V5078",2,2019,10,2
"B1V5078",2,2020,11,2
"B1V5080",1,2010,1,1
"B1V5080",1,2011,2,2
"B1V5080",1,2012,3,2
"B1V5080",1,2013,4,2
"B1V5080",1,2014,5,2
"B1V5080",1,2015,6,2
"B1V5080",1,2016,7,2
"B1V5080",1,2017,8,2
"B1V5080",1,2018,9,2
"B1V5080",1,2019,10,2
"B1V5080",1,2020,11,2
"B1V5098",2,2012,1,2
"B1V5098",2,2013,2,2
"B1V5098",2,2014,3,2
"B1V5098",2,2015,4,2
"B1V5098",2,2016,5,2
"B1V5098",2,2017,6,2
"B1V5098",2,2018,7,2
"B1V5098",2,2019,8,2
"B1V5098",2,2020,9,2
"B1V5369",2,2007,1,2
"B1V5369",2,2008,2,2
"B1V5369",2,2009,3,2
"B1V5369",2,2010,4,2
"B1V5369",2,2011,5,2
"B1V5369",2,2012,6,2
"B1V5369",2,2013,7,2
"B1V5369",2,2014,8,2
"B1V5369",2,2015,9,2
"B1V5369",2,2016,10,2
"B1V5369",2,2017,11,2
"B1V5369",2,2018,12,2
"B1V5369",2,2019,13,2
"B1V5369",2,2020,14,2
"B1V5370",1,2007,1,1
"B1V5370",1,2008,2,2
"B1V5370",1,2009,3,2
"B1V5370",1,2010,4,2
"B1V5370",1,2011,5,2
"B1V5370",1,2012,6,2
"B1V5370",1,2013,7,2
"B1V5370",1,2014,8,2
"B1V5370",1,2015,9,2
"B1V5370",1,2016,10,2
"B1V5370",1,2017,11,2
"B1V5370",1,2018,12,2
"B1V5370",1,2019,13,2
"B1V5370",1,2020,14,2
"B1V5371",2,2007,1,2
"B1V5371",2,2008,2,2
"B1V5371",2,2009,3,2
"B1V5371",2,2010,4,2
"B1V5371",2,2011,5,2
"B1V5371",2,2012,6,2
"B1V5371",2,2013,7,2
"B1V5371",2,2014,8,2
"B1V5371",2,2015,9,2
"B1V5371",2,2016,10,2
"B1V5371",2,2017,11,2
"B1V5371",2,2018,12,2
"B1V5371",2,2019,13,2
"B1V5371",2,2020,14,2
"B1V5372",1,2007,1,1
"B1V5372",1,2008,2,2
"B1V5372",1,2009,3,2
"B1V5372",1,2010,4,2
"B1V5372",1,2011,5,2
"B1V5372",1,2012,6,2
"B1V5372",1,2013,7,2
"B1V5372",1,2014,8,2
"B1V5372",1,2015,9,2
"B1V5372",1,2016,10,2
"B1V5372",1,2017,11,2
"B1V5372",1,2018,12,2
"B1V5372",1,2019,13,2
"B1V5372",1,2020,14,2
"B1V5374",1,2007,1,1
"B1V5374",1,2008,2,2
"B1V5374",1,2009,3,2
"B1V5374",1,2010,4,2
"B1V5374",1,2011,5,2
"B1V5374",1,2012,6,2
"B1V5374",1,2013,7,2
"B1V5374",1,2014,8,2
"B1V5374",1,2015,9,2
"B1V5374",1,2016,10,2
"B1V5374",1,2017,11,2
"B1V5374",1,2018,12,2
"B1V5374",1,2019,13,2
"B1V5374",1,2020,14,2
"B1V5375",1,2007,1,1
"B1V5375",1,2008,2,2
"B1V5375",1,2009,3,2
"B1V5375",1,2010,4,2
"B1V5375",1,2011,5,2
"B1V5375",1,2012,6,2
"B1V5375",1,2013,7,2
"B1V5375",1,2014,8,2
"B1V5375",1,2015,9,2
"B1V5375",1,2016,10,2
"B1V5375",1,2017,11,2
"B1V5375",1,2018,12,2
"B1V5375",1,2019,13,2
"B1V5375",1,2020,14,2
"B1V5376",1,2007,1,1
"B1V5376",1,2008,2,2
"B1V5376",1,2009,3,2
"B1V5376",1,2010,4,2
"B1V5376",1,2011,5,2
"B1V5376",1,2012,6,2
"B1V5376",1,2013,7,2
"B1V5376",1,2014,8,2
"B1V5376",1,2015,9,2
"B1V5376",1,2016,10,2
"B1V5376",1,2017,11,2
"B1V5376",1,2018,12,2
"B1V5376",1,2019,13,2
"B1V5376",1,2020,14,2
"B1V5377",1,2007,1,1
"B1V5377",1,2008,2,2
"B1V5377",1,2009,3,2
"B1V5377",1,2010,4,2
"B1V5377",1,2011,5,2
"B1V5377",1,2012,6,2
"B1V5377",1,2013,7,2
"B1V5377",1,2014,8,2
"B1V5377",1,2015,9,2
"B1V5377",1,2016,10,2
"B1V5377",1,2017,11,2
"B1V5377",1,2018,12,2
"B1V5377",1,2019,13,2
"B1V5377",1,2020,14,2
"B1V5378",1,2007,1,1
"B1V5378",1,2008,2,2
"B1V5378",1,2009,3,2
"B1V5378",1,2010,4,2
"B1V5378",1,2011,5,2
"B1V5378",1,2012,6,2
"B1V5378",1,2013,7,2
"B1V5378",1,2014,8,2
"B1V5378",1,2015,9,2
"B1V5378",1,2016,10,2
"B1V5378",1,2017,11,2
"B1V5378",1,2018,12,2
"B1V5378",1,2019,13,2
"B1V5378",1,2020,14,2
"B1V5379",1,2007,1,1
"B1V5379",1,2008,2,2
"B1V5379",1,2009,3,2
"B1V5379",1,2010,4,2
"B1V5379",1,2011,5,2
"B1V5379",1,2012,6,2
"B1V5379",1,2013,7,2
"B1V5379",1,2014,8,2
"B1V5379",1,2015,9,2
"B1V5379",1,2016,10,2
"B1V5379",1,2017,11,2
"B1V5379",1,2018,12,2
"B1V5379",1,2019,13,2
"B1V5379",1,2020,14,2
"B1V5380",2,2007,1,2
"B1V5380",2,2008,2,2
"B1V5380",2,2009,3,2
"B1V5380",2,2010,4,2
"B1V5380",2,2011,5,2
"B1V5380",2,2012,6,2
"B1V5380",2,2013,7,2
"B1V5380",2,2014,8,2
"B1V5380",2,2015,9,2
"B1V5380",2,2016,10,2
"B1V5380",2,2017,11,2
"B1V5380",2,2018,12,2
"B1V5380",2,2019,13,2
"B1V5380",2,2020,14,2
"B1V5381",1,2007,1,1
"B1V5381",1,2008,2,2
"B1V5381",1,2009,3,2
"B1V5381",1,2010,4,2
"B1V5381",1,2011,5,2
"B1V5381",1,2012,6,2
"B1V5381",1,2013,7,2
"B1V5381",1,2014,8,2
"B1V5381",1,2015,9,2
"B1V5381",1,2016,10,2
"B1V5381",1,2017,11,2
"B1V5381",1,2018,12,2
"B1V5381",1,2019,13,2
"B1V5381",1,2020,14,2
"B1V5382",1,2007,1,1
"B1V5382",1,2008,2,2
"B1V5382",1,2009,3,2
"B1V5382",1,2010,4,2
"B1V5382",1,2011,5,2
"B1V5382",1,2012,6,2
"B1V5382",1,2013,7,2
"B1V5382",1,2014,8,2
"B1V5382",1,2015,9,2
"B1V5382",1,2016,10,2
"B1V5382",1,2017,11,2
"B1V5382",1,2018,12,2
"B1V5382",1,2019,13,2
"B1V5382",1,2020,14,2
"B1V5383",1,2007,1,1
"B1V5383",1,2008,2,2
"B1V5383",1,2009,3,2
"B1V5383",1,2010,4,2
"B1V5383",1,2011,5,2
"B1V5383",1,2012,6,2
"B1V5383",1,2013,7,2
"B1V5383",1,2014,8,2
"B1V5383",1,2015,9,2
"B1V5383",1,2016,10,2
"B1V5383",1,2017,11,2
"B1V5383",1,2018,12,2
"B1V5383",1,2019,13,2
"B1V5383",1,2020,14,2
"B1V5384",2,2007,1,2
"B1V5384",2,2008,2,2
"B1V5384",2,2009,3,2
"B1V5384",2,2010,4,2
"B1V5384",2,2011,5,2
"B1V5384",2,2012,6,2
"B1V5384",2,2013,7,2
"B1V5384",2,2014,8,2
"B1V5384",2,2015,9,2
"B1V5384",2,2016,10,2
"B1V5384",2,2017,11,2
"B1V5384",2,2018,12,2
"B1V5384",2,2019,13,2
"B1V5384",2,2020,14,2
"B1V5385",2,2007,1,2
"B1V5385",2,2008,2,2
"B1V5385",2,2009,3,2
"B1V5385",2,2010,4,2
"B1V5385",2,2011,5,2
"B1V5385",2,2012,6,2
"B1V5385",2,2013,7,2
"B1V5385",2,2014,8,2
"B1V5385",2,2015,9,2
"B1V5385",2,2016,10,2
"B1V5385",2,2017,11,2
"B1V5385",2,2018,12,2
"B1V5385",2,2019,13,2
"B1V5385",2,2020,14,2
"B1V5386",2,2007,1,2
"B1V5386",2,2008,2,2
"B1V5386",2,2009,3,2
"B1V5386",2,2010,4,2
"B1V5386",2,2011,5,2
"B1V5386",2,2012,6,2
"B1V5386",2,2013,7,2
"B1V5386",2,2014,8,2
"B1V5386",2,2015,9,2
"B1V5386",2,2016,10,2
"B1V5386",2,2017,11,2
"B1V5386",2,2018,12,2
"B1V5386",2,2019,13,2
"B1V5386",2,2020,14,2
"B1V5387",1,2007,1,1
"B1V5387",1,2008,2,2
"B1V5387",1,2009,3,2
"B1V5387",1,2010,4,2
"B1V5387",1,2011,5,2
"B1V5387",1,2012,6,2
"B1V5387",1,2013,7,2
"B1V5387",1,2014,8,2
"B1V5387",1,2015,9,2
"B1V5387",1,2016,10,2
"B1V5387",1,2017,11,2
"B1V5387",1,2018,12,2
"B1V5387",1,2019,13,2
"B1V5387",1,2020,14,2
"B1V5388",1,2007,1,1
"B1V5388",1,2008,2,2
"B1V5388",1,2009,3,2
"B1V5388",1,2010,4,2
"B1V5388",1,2011,5,2
"B1V5388",1,2012,6,2
"B1V5388",1,2013,7,2
"B1V5388",1,2014,8,2
"B1V5388",1,2015,9,2
"B1V5388",1,2016,10,2
"B1V5388",1,2017,11,2
"B1V5388",1,2018,12,2
"B1V5388",1,2019,13,2
"B1V5388",1,2020,14,2
"B1V5389",1,2007,1,1
"B1V5389",1,2008,2,2
"B1V5389",1,2009,3,2
"B1V5389",1,2010,4,2
"B1V5389",1,2011,5,2
"B1V5389",1,2012,6,2
"B1V5389",1,2013,7,2
"B1V5389",1,2014,8,2
"B1V5389",1,2015,9,2
"B1V5389",1,2016,10,2
"B1V5389",1,2017,11,2
"B1V5389",1,2018,12,2
"B1V5389",1,2019,13,2
"B1V5389",1,2020,14,2
"B1V5390",1,2007,1,1
"B1V5390",1,2008,2,2
"B1V5390",1,2009,3,2
"B1V5390",1,2010,4,2
"B1V5390",1,2011,5,2
"B1V5390",1,2012,6,2
"B1V5390",1,2013,7,2
"B1V5390",1,2014,8,2
"B1V5390",1,2015,9,2
"B1V5390",1,2016,10,2
"B1V5390",1,2017,11,2
"B1V5390",1,2018,12,2
"B1V5390",1,2019,13,2
"B1V5390",1,2020,14,2
"B1V5391",1,2007,1,1
"B1V5391",1,2008,2,2
"B1V5391",1,2009,3,2
"B1V5391",1,2010,4,2
"B1V5391",1,2011,5,2
"B1V5391",1,2012,6,2
"B1V5391",1,2013,7,2
"B1V5391",1,2014,8,2
"B1V5391",1,2015,9,2
"B1V5391",1,2016,10,2
"B1V5391",1,2017,11,2
"B1V5391",1,2018,12,2
"B1V5391",1,2019,13,2
"B1V5391",1,2020,14,2
"B1V5392",2,2007,1,2
"B1V5392",2,2008,2,2
"B1V5392",2,2009,3,2
"B1V5392",2,2010,4,2
"B1V5392",2,2011,5,2
"B1V5392",2,2012,6,2
"B1V5392",2,2013,7,2
"B1V5392",2,2014,8,2
"B1V5392",2,2015,9,2
"B1V5392",2,2016,10,2
"B1V5392",2,2017,11,2
"B1V5392",2,2018,12,2
"B1V5392",2,2019,13,2
"B1V5392",2,2020,14,2
"B1V5393",1,2007,1,1
"B1V5393",1,2008,2,2
"B1V5393",1,2009,3,2
"B1V5393",1,2010,4,2
"B1V5393",1,2011,5,2
"B1V5393",1,2012,6,2
"B1V5393",1,2013,7,2
"B1V5393",1,2014,8,2
"B1V5393",1,2015,9,2
"B1V5393",1,2016,10,2
"B1V5393",1,2017,11,2
"B1V5393",1,2018,12,2
"B1V5393",1,2019,13,2
"B1V5393",1,2020,14,2
"B1V5394",1,2007,1,1
"B1V5394",1,2008,2,2
"B1V5394",1,2009,3,2
"B1V5394",1,2010,4,2
"B1V5394",1,2011,5,2
"B1V5394",1,2012,6,2
"B1V5394",1,2013,7,2
"B1V5394",1,2014,8,2
"B1V5394",1,2015,9,2
"B1V5394",1,2016,10,2
"B1V5394",1,2017,11,2
"B1V5394",1,2018,12,2
"B1V5394",1,2019,13,2
"B1V5394",1,2020,14,2
"B1V5395",1,2007,1,1
"B1V5395",1,2008,2,2
"B1V5395",1,2009,3,2
"B1V5395",1,2010,4,2
"B1V5395",1,2011,5,2
"B1V5395",1,2012,6,2
"B1V5395",1,2013,7,2
"B1V5395",1,2014,8,2
"B1V5395",1,2015,9,2
"B1V5395",1,2016,10,2
"B1V5395",1,2017,11,2
"B1V5395",1,2018,12,2
"B1V5395",1,2019,13,2
"B1V5395",1,2020,14,2
"B1V5396",1,2007,1,1
"B1V5396",1,2008,2,2
"B1V5396",1,2009,3,2
"B1V5396",1,2010,4,2
"B1V5396",1,2011,5,2
"B1V5396",1,2012,6,2
"B1V5396",1,2013,7,2
"B1V5396",1,2014,8,2
"B1V5396",1,2015,9,2
"B1V5396",1,2016,10,2
"B1V5396",1,2017,11,2
"B1V5396",1,2018,12,2
"B1V5396",1,2019,13,2
"B1V5396",1,2020,14,2
"B1V5397",1,2007,1,1
"B1V5397",1,2008,2,2
"B1V5397",1,2009,3,2
"B1V5397",1,2010,4,2
"B1V5397",1,2011,5,2
"B1V5397",1,2012,6,2
"B1V5397",1,2013,7,2
"B1V5397",1,2014,8,2
"B1V5397",1,2015,9,2
"B1V5397",1,2016,10,2
"B1V5397",1,2017,11,2
"B1V5397",1,2018,12,2
"B1V5397",1,2019,13,2
"B1V5397",1,2020,14,2
"B1V5398",2,2007,1,2
"B1V5398",2,2008,2,2
"B1V5398",2,2009,3,2
"B1V5398",2,2010,4,2
"B1V5398",2,2011,5,2
"B1V5398",2,2012,6,2
"B1V5398",2,2013,7,2
"B1V5398",2,2014,8,2
"B1V5398",2,2015,9,2
"B1V5398",2,2016,10,2
"B1V5398",2,2017,11,2
"B1V5398",2,2018,12,2
"B1V5398",2,2019,13,2
"B1V5398",2,2020,14,2
"B1V5399",2,2007,1,2
"B1V5399",2,2008,2,2
"B1V5399",2,2009,3,2
"B1V5399",2,2010,4,2
"B1V5399",2,2011,5,2
"B1V5399",2,2012,6,2
"B1V5399",2,2013,7,2
"B1V5399",2,2014,8,2
"B1V5399",2,2015,9,2
"B1V5399",2,2016,10,2
"B1V5399",2,2017,11,2
"B1V5399",2,2018,12,2
"B1V5399",2,2019,13,2
"B1V5399",2,2020,14,2
"B1V5400",2,2007,1,2
"B1V5400",2,2008,2,2
"B1V5400",2,2009,3,2
"B1V5400",2,2010,4,2
"B1V5400",2,2011,5,2
"B1V5400",2,2012,6,2
"B1V5400",2,2013,7,2
"B1V5400",2,2014,8,2
"B1V5400",2,2015,9,2
"B1V5400",2,2016,10,2
"B1V5400",2,2017,11,2
"B1V5400",2,2018,12,2
"B1V5400",2,2019,13,2
"B1V5400",2,2020,14,2
"B1V5464",1,2007,1,1
"B1V5464",1,2008,2,2
"B1V5464",1,2009,3,2
"B1V5464",1,2010,4,2
"B1V5464",1,2011,5,2
"B1V5464",1,2012,6,2
"B1V5464",1,2013,7,2
"B1V5464",1,2014,8,2
"B1V5464",1,2015,9,2
"B1V5464",1,2016,10,2
"B1V5464",1,2017,11,2
"B1V5464",1,2018,12,2
"B1V5464",1,2019,13,2
"B1V5464",1,2020,14,2
"B1V5465",1,2007,1,1
"B1V5465",1,2008,2,2
"B1V5465",1,2009,3,2
"B1V5465",1,2010,4,2
"B1V5465",1,2011,5,2
"B1V5465",1,2012,6,2
"B1V5465",1,2013,7,2
"B1V5465",1,2014,8,2
"B1V5465",1,2015,9,2
"B1V5465",1,2016,10,2
"B1V5465",1,2017,11,2
"B1V5465",1,2018,12,2
"B1V5465",1,2019,13,2
"B1V5465",1,2020,14,2
"B1V5466",2,2007,1,2
"B1V5466",2,2008,2,2
"B1V5466",2,2009,3,2
"B1V5466",2,2010,4,2
"B1V5466",2,2011,5,2
"B1V5466",2,2012,6,2
"B1V5466",2,2013,7,2
"B1V5466",2,2014,8,2
"B1V5466",2,2015,9,2
"B1V5466",2,2016,10,2
"B1V5466",2,2017,11,2
"B1V5466",2,2018,12,2
"B1V5466",2,2019,13,2
"B1V5466",2,2020,14,2
"B1V5467",2,2007,1,2
"B1V5467",2,2008,2,2
"B1V5467",2,2009,3,2
"B1V5467",2,2010,4,2
"B1V5467",2,2011,5,2
"B1V5467",2,2012,6,2
"B1V5467",2,2013,7,2
"B1V5467",2,2014,8,2
"B1V5467",2,2015,9,2
"B1V5467",2,2016,10,2
"B1V5467",2,2017,11,2
"B1V5467",2,2018,12,2
"B1V5467",2,2019,13,2
"B1V5467",2,2020,14,2
"B1V5468",1,2007,1,1
"B1V5468",1,2008,2,2
"B1V5468",1,2009,3,2
"B1V5468",1,2010,4,2
"B1V5468",1,2011,5,2
"B1V5468",1,2012,6,2
"B1V5468",1,2013,7,2
"B1V5468",1,2014,8,2
"B1V5468",1,2015,9,2
"B1V5468",1,2016,10,2
"B1V5468",1,2017,11,2
"B1V5468",1,2018,12,2
"B1V5468",1,2019,13,2
"B1V5468",1,2020,14,2
"B1V5469",2,2007,1,2
"B1V5469",2,2008,2,2
"B1V5469",2,2009,3,2
"B1V5469",2,2010,4,2
"B1V5469",2,2011,5,2
"B1V5469",2,2012,6,2
"B1V5469",2,2013,7,2
"B1V5469",2,2014,8,2
"B1V5469",2,2015,9,2
"B1V5469",2,2016,10,2
"B1V5469",2,2017,11,2
"B1V5469",2,2018,12,2
"B1V5469",2,2019,13,2
"B1V5469",2,2020,14,2
"B1V5470",2,2007,1,2
"B1V5470",2,2008,2,2
"B1V5470",2,2009,3,2
"B1V5470",2,2010,4,2
"B1V5470",2,2011,5,2
"B1V5470",2,2012,6,2
"B1V5470",2,2013,7,2
"B1V5470",2,2014,8,2
"B1V5470",2,2015,9,2
"B1V5470",2,2016,10,2
"B1V5470",2,2017,11,2
"B1V5470",2,2018,12,2
"B1V5470",2,2019,13,2
"B1V5470",2,2020,14,2
"B1V5471",2,2007,1,2
"B1V5471",2,2008,2,2
"B1V5471",2,2009,3,2
"B1V5471",2,2010,4,2
"B1V5471",2,2011,5,2
"B1V5471",2,2012,6,2
"B1V5471",2,2013,7,2
"B1V5471",2,2014,8,2
"B1V5471",2,2015,9,2
"B1V5471",2,2016,10,2
"B1V5471",2,2017,11,2
"B1V5471",2,2018,12,2
"B1V5471",2,2019,13,2
"B1V5471",2,2020,14,2
"B1V5472",1,2007,1,1
"B1V5472",1,2008,2,2
"B1V5472",1,2009,3,2
"B1V5472",1,2010,4,2
"B1V5472",1,2011,5,2
"B1V5472",1,2012,6,2
"B1V5472",1,2013,7,2
"B1V5472",1,2014,8,2
"B1V5472",1,2015,9,2
"B1V5472",1,2016,10,2
"B1V5472",1,2017,11,2
"B1V5472",1,2018,12,2
"B1V5472",1,2019,13,2
"B1V5472",1,2020,14,2
"B1V5473",1,2007,1,1
"B1V5473",1,2008,2,2
"B1V5473",1,2009,3,2
"B1V5473",1,2010,4,2
"B1V5473",1,2011,5,2
"B1V5473",1,2012,6,2
"B1V5473",1,2013,7,2
"B1V5473",1,2014,8,2
"B1V5473",1,2015,9,2
"B1V5473",1,2016,10,2
"B1V5473",1,2017,11,2
"B1V5473",1,2018,12,2
"B1V5473",1,2019,13,2
"B1V5473",1,2020,14,2
"B1V5474",1,2007,1,1
"B1V5474",1,2008,2,2
"B1V5474",1,2009,3,2
"B1V5474",1,2010,4,2
"B1V5474",1,2011,5,2
"B1V5474",1,2012,6,2
"B1V5474",1,2013,7,2
"B1V5474",1,2014,8,2
"B1V5474",1,2015,9,2
"B1V5474",1,2016,10,2
"B1V5474",1,2017,11,2
"B1V5474",1,2018,12,2
"B1V5474",1,2019,13,2
"B1V5474",1,2020,14,2
"B1V5475",2,2007,1,2
"B1V5475",2,2008,2,2
"B1V5475",2,2009,3,2
"B1V5475",2,2010,4,2
"B1V5475",2,2011,5,2
"B1V5475",2,2012,6,2
"B1V5475",2,2013,7,2
"B1V5475",2,2014,8,2
"B1V5475",2,2015,9,2
"B1V5475",2,2016,10,2
"B1V5475",2,2017,11,2
"B1V5475",2,2018,12,2
"B1V5475",2,2019,13,2
"B1V5475",2,2020,14,2
"B1V5476",1,2007,1,1
"B1V5476",1,2008,2,2
"B1V5476",1,2009,3,2
"B1V5476",1,2010,4,2
"B1V5476",1,2011,5,2
"B1V5476",1,2012,6,2
"B1V5476",1,2013,7,2
"B1V5476",1,2014,8,2
"B1V5476",1,2015,9,2
"B1V5476",1,2016,10,2
"B1V5476",1,2017,11,2
"B1V5476",1,2018,12,2
"B1V5476",1,2019,13,2
"B1V5476",1,2020,14,2
"B1V5477",1,2007,1,1
"B1V5477",1,2008,2,2
"B1V5477",1,2009,3,2
"B1V5477",1,2010,4,2
"B1V5477",1,2011,5,2
"B1V5477",1,2012,6,2
"B1V5477",1,2013,7,2
"B1V5477",1,2014,8,2
"B1V5477",1,2015,9,2
"B1V5477",1,2016,10,2
"B1V5477",1,2017,11,2
"B1V5477",1,2018,12,2
"B1V5477",1,2019,13,2
"B1V5477",1,2020,14,2
"B1V5478",1,2007,1,1
"B1V5478",1,2008,2,2
"B1V5478",1,2009,3,2
"B1V5478",1,2010,4,2
"B1V5478",1,2011,5,2
"B1V5478",1,2012,6,2
"B1V5478",1,2013,7,2
"B1V5478",1,2014,8,2
"B1V5478",1,2015,9,2
"B1V5478",1,2016,10,2
"B1V5478",1,2017,11,2
"B1V5478",1,2018,12,2
"B1V5478",1,2019,13,2
"B1V5478",1,2020,14,2
"B1V5479",1,2007,1,1
"B1V5479",1,2008,2,2
"B1V5479",1,2009,3,2
"B1V5479",1,2010,4,2
"B1V5479",1,2011,5,2
"B1V5479",1,2012,6,2
"B1V5479",1,2013,7,2
"B1V5479",1,2014,8,2
"B1V5479",1,2015,9,2
"B1V5479",1,2016,10,2
"B1V5479",1,2017,11,2
