"ID","sex"
"B4X1858",1
"B4X1777",1
"B4X1793",1
"B4X1771",1
"B4X1892",1
"B4X1786",1
"B4X1772",1
"B4X1773",1
"B4X1774",1
"B4X1775",1
"B4X1776",1
"B4X1779",1
"B4X1781",1
"B4X1784",1
"B4X1789",1
"B4X1792",1
"B4X1794",1
"B4X1796",1
"B4X1798",1
"B4X1800",1
"B4X1822",1
"B4X1824",1
"B4X1827",1
"B4X1832",1
"B4X1834",1
"B4X1836",1
"B4X1840",1
"B4X1841",1
"B4X1842",1
"B4X1845",1
"B4X1847",1
"B4X1849",1
"B4X1854",1
"B4X1855",1
"B4X1957",1
"B4X8515",2
"B4X8516",2
"B4X8520",2
"B4X1690",2
"B4X1691",2
"B4X8096",2
"B4X8097",2
"B4X8098",2
"B4X8100",2
"B4X8081",2
"B4X8083",2
"B4X8085",2
"B4X8086",2
"B4X8226",2
"B4X8227",2
"B4X8231",2
"B4X8303",2
"B4X8305",2
"B4X8306",2
"B4X8308",2
"B4X1686",2
"B4X1687",2
"B4X1688",2
"B4X8153",2
"B4X8155",2
"B4X8157",2
"B4X8592",2
"B4X8594",2
"B4X8595",2
"B4X8596",2
"B4X8750",2
"B4X8751",2
"B4X8752",2
"B4X1696",2
"B4X1698",2
"B4X1700",2
"B4X8502",2
"B4X8504",2
"B4X8505",2
"B4X8506",2
"B4X8509",2
"B4X1944",2
"B4X1946",2
"B4X1948",2
"B4X1949",2
"B4X8459",2
"B4X8460",2
"B4X8461",2
"B4X8403",2
"B4X8404",2
"B4X8405",2
"B4X8407",2
"B4X8408",2
"B4X8409",2
"B4X8410",2
"B4X8451",2
"B4X8455",2
"B4X8457",2
"B4X8510",2
"B4X8511",2
"B4X8512",2
"B4X8514",2
"B4X8093",2
"B4X8094",2
"B4X8158",2
"B4X8162",2
"B4X8164",2
"B4X8464",2
"B4X8465",2
"B4X8074",2
"B4X8075",2
"B4X8076",2
"B4X8078",2
"B4X8079",2
"B4X8080",2
"B4X1953",2
"B4X1955",2
"B4X1956",2
"B4X8742",2
"B4X8745",2
"B4X8746",2
"B4X8067",2
"B4X8070",2
"B4X8199",2
"B4X1901",2
"B4X1904",2
"B4X8208",2
"B4X8212",2
"B4X8213",2
"B4X8215",2
"B4X8447",2
"B4X8450",2
"B4X1922",2
"B4X1923",2
"B4X8232",2
"B4X8755",2
"B4X8759",2
"B4X8435",2
"B4X8437",2
"B4X8439",2
"B4X8440",2
"B4X8443",2
"B4X8445",2
"B4X1677",2
"B4X1678",2
"B4X1680",2
"B4X1682",2
"B4X1683",2
"B4X1968",2
"B4X1969",2
"B4X1970",2
"B4X8102",2
"B4X8106",2
"B4X8107",2
"B4X8108",2
"B4X8109",2
"B4X8111",2
"B4X8221",2
"B4X8222",2
"B4X8223",2
"B4X8015",2
"B4X8017",2
"B4X8330",2
"B4X8331",2
"B4X8334",2
"B4X8335",2
"B4X8039",2
"B4X8041",2
"B4X8042",2
"B4X1928",2
"B4X8288",2
"B4X8289",2
"B4X8290",2
"B4X8291",2
"B4X8293",2
"B4X8294",2
"B4X8295",2
"B4X8562",2
"B4X8563",2
"B4X8309",2
"B4X8312",2
"B4X8316",2
"B4X8317",2
"B4X8320",2
"B4X8321",2
"B4X8322",2
"B4X8430",2
"B4X8432",2
"B4X8434",2
"B4X1941",2
"B4X1942",2
"B4X8422",2
"B4X8425",2
"B4X8554",2
"B4X8555",2
"B4X8557",2
"B4X8558",2
"B4X8499",2
"B4X8702",2
"B4X8193",2
"B4X8195",2
"B4X8196",2
"B4X8234",2
"B4X8235",2
"B4X8236",2
"B4X8237",2
"B4X8238",2
"B4X8148",2
"B4X1963",2
"B4X1965",2
"B4X8733",2
"B4X8734",2
"B4X8735",2
"B4X8736",2
"B4X8737",2
"B4X8056",2
"B4X8057",2
"B4X8800",2
"B4X8597",2
"B4X8598",2
"B4X8480",2
"B4X8481",2
"B4X8280",2
"B4X8281",2
"B4X8282",2
"B4X8283",2
"B4X8284",2
"B4X8285",2
"B4X8286",2
"B4X8344",2
"B4X8345",2
"B4X8346",2
"B4X8347",2
"B4X8544",2
"B4X8545",2
"B4X8547",2
"B4X8549",2
"B4X8397",2
"B4X8398",2
"B4X8399",2
"B4X8400",2
"B4X8101",2
"B4X8261",2
"B4X8263",2
"B4X8265",2
"B4X8266",2
"B4X8267",2
"B4X8239",2
"B4X8240",2
"B4X8241",2
"B4X8245",2
"B4X8246",2
"B4X8247",2
"B4X8497",2
"B4X8498",2
"B4X8143",2
"B4X8144",2
"B4X8146",2
"B4X8147",2
"B4X8324",2
"B4X8326",2
"B4X8327",2
"B4X8007",2
"B4X8009",2
"B4X8012",2
"B4X8412",2
"B4X8414",2
"B4X8415",2
"B4X1930",2
"B4X1931",2
"B4X1932",2
"B4X1933",2
"B4X1934",2
"B4X1980",2
"B4X1981",2
"B4X8276",2
"B4X8278",2
"B4X8279",2
"B4X8185",2
"B4X8186",2
"B4X8551",2
"B4X8552",2
"B4X8541",2
"B4X8489",2
"B4X8490",2
"B4X8491",2
"B4X8492",2
"B4X8188",2
"B4X8190",2
"B4X8191",2
"B4X8192",2
"B4X8166",2
"B4X8728",2
"B4X8730",2
"B4X8731",2
"B4X8732",2
"B4X1916",2
"B4X1917",2
"B4X8485",2
"B4X8248",2
"B4X8249",2
"B4X8250",2
"B4X8251",2
"B4X8252",2
"B4X8254",2
"B4X8588",2
"B4X8589",2
"B4X8590",2
"B4X8591",2
"B4X8581",2
"B4X8582",2
"B4X8583",2
"B4X8584",1
"B4X8585",1
"B4X8586",1
"B4X8269",2
"B4X8270",1
"B4X8271",2
"B4X8272",2
"B4X8273",2
"B4X8275",2
"B4X8393",2
"B4X8394",2
"B4X8395",2
"B4X8396",2
"B4X8703",2
"B4X8707",2
"B4X8031",2
"B4X8033",2
"B4X8034",2
"B4X8035",2
"B4X8791",2
"B4X8792",2
"B4X8794",2
"B4X8712",2
"B4X8726",2
"B4X8727",2
"B4X8599",2
"B4X8600",2
"B4X8575",2
"B4X8578",2
"B4X8338",2
"B4X8341",2
"B4X8201",2
"B4X8202",2
"B4X8204",2
"B4X8206",2
"B4X8207",2
"B4X8255",2
"B4X8256",2
"B4X8259",2
"B4X8260",2
"B4X8125",2
"B4X8126",2
"B4X8127",2
"B4X8787",2
"B4X8789",2
"B4X8790",2
"B4X8175",2
"B4X8130",2
"B4X8131",2
"B4X8533",2
"B4X8537",2
"B4X8722",2
"B4X8724",2
"B4X8725",2
"B4X8378",2
"B4X8352",2
"B4X8354",2
"B4X1936",2
"B4X1939",2
"B4X1940",2
"B4X8381",2
"B4X8382",2
"B4X8387",2
"B4X8371",2
"B4X8374",2
"B4X8375",2
"B4X8376",2
"B4X8377",2
"B4X8388",2
"B4X8390",2
"B4X8392",2
"B4X1983",2
"B4X1984",2
"B4X1985",2
"B4X1988",2
"B4X1989",2
"B4X8298",2
"B4X8299",2
"B4X8501",2
"B4X8047",2
"B4X8048",2
"B4X8050",2
"B4X8799",2
"B4X8768",2
"B4X8770",2
"B4X8765",2
"B4X8368",2
"B4X8121",2
"B4X8122",2
"B4X8123",2
"B4X8355",2
"B4X8357",2
"B4X8773",2
"B4X8777",2
"B4X8778",2
"B4X8779",2
"B4X8780",2
"B4X8781",2
"B4X8783",2
"B4X8784",2
"B4X8785",2
"B4X8001",2
"B4X8002",2
"B4X8003",2
"B4X8004",2
"B4X8024",2
"B4X8025",2
"B4X8028",2
"B4X8113",2
"B4X8117",2
"B4X8119",2
"B4X1974",2
"B4X1975",2
"B4X8363",2
"B4X8364",2
"B4X8525",2
"B4X8526",2
"B4X8528",2
"B4X8531",2
"B4X8568",2
"B4X8570",2
"B4X8571",2
"B4X8572",2
"B4X8573",2
"B4X8719",2
"B4X8715",2
"B4X8716",2
"B4X8475",2
"B4X8476",2
"B4X8477",2
"B4X8133",2
"B4X8135",2
"B4X8136",2
"B4X8137",2
"B4X8472",2
"B4X8473",2
"B4X8179",2
"B4X8182",2
"B4X8183",2
"B4X1909",2
"B4X1910",2
"B4X1911",2
"B4X1913",2
"B4X8138",2
"B4X8139",2
"B4X8142",2
"B4X8055",2
"X03000219",2
"X03001119",2
"X07001119",2
"X03001619",2
"X04001619",2
"X05001619",2
"X06001619",2
"X07001619",2
"X04001819",2
"X05001819",2
"X07001819",2
"X08001819",2
"X03001919",2
"X05002419",2
"X03002619",2
"X06002619",2
"X07002619",2
"X08002619",2
"X04002919",2
"X03003119",2
"X04003519",2
"X06003519",2
"X07003519",2
"X05005519",2
"X06005519",2
"X07005519",2
"X08005519",2
"X09005519",2
"X12005519",2
"X04007019",2
"X05007019",2
"X08007019",2
"X03007319",2
"X04007319",2
"X03007719",2
"X05008619",2
"X07008619",2
"X08008619",2
"X09008619",2
"X03009219",2
"X05009219",2
"X09009219",2
"X10009219",2
"X07010419",2
"X08010419",2
"X04010819",2
"X03011319",2
"X05011419",2
"X07011419",2
"X08011419",2
"X02013019",2
"X05013519",2
"X06013519",2
"X08013519",2
"X03013819",2
"X07013819",2
"X09013819",2
"X09014019",2
"X13014019",2
"X06014219",2
"X07014219",2
"X03014319",2
"X06014319",2
"X03014419",2
"X04014419",2
"X05014419",2
"X08014419",2
"X09014419",2
"X11014419",2
"X04014819",2
"X05014819",2
"X060163B19",2
"X03016419",2
"X04016419",2
"X06016419",2
"X07016419",2
"X03016819",2
"X04017519",2
"X06017519",2
"X07017519",2
"X06018019",2
"X08018019",2
"X04018819",2
"X05018819",2
"X06018819",2
"X07018819",2
"X07019719",2
"X08019719",2
"X03021319",2
"X06021319",2
"X03021619",2
"X04021919",2
"X08022819",2
"X01023019",2
"X03023519",2
"X05023519",2
"X06023519",2
"X04023819",2
"X05023919",2
"X06023919",2
"X07023919",2
"X08023919",2
"X09024219",2
"X04024619",2
"X05025119",2
"X09025419",2
"X10025419",2
"X07025819",2
"X08025819",2
"X04026419",2
"X05026419",2
"X04001419",2
"X05001419",2
"X01002319",2
"X02003019",2
"X02003519",2
"X03004319",2
"X04004319",2
"X06004319",2
"X07004319",2
"X08004319",2
"X09004319",2
"X01004619",2
"X03005419",2
"X01005919",2
"X03006019",2
"X030063A19",2
"X050063A19",2
"X070063A19",2
"X100063A19",2
"X03006619",2
"X06006619",2
"X07006619",2
"X08006619",2
"X03006719",2
"X04006719",2
"X03006819",2
"X04006819",2
"X03007119",2
"X03007819",2
"X04008819",2
"X06008819",2
"X03008919",2
"X04008919",2
"X030098A19",2
"X04010019",2
"X05010019",2
"X07010019",2
"X05010219",2
"X07010219",2
"X08010219",2
"X03010419",2
"X03010619",2
"X04010619",2
"X03011019",2
"X07011019",2
"X02011419",2
"X03012419",2
"X05012919",2
"X07012919",2
"X01013019",2
"X03013219",2
"X06013319",2
"X08013319",2
"X11013319",2
"X03014619",2
"X05014619",2
"X08014619",2
"X03014719",2
"X04014719",2
"X05014719",2
"X08014719",2
"X03014819",2
"X03014919",2
"X04015219",2
"X06015219",2
"X09015219",2
"X03015319",2
"X04015319",2
"X05015319",2
"X06015319",2
"X03015619",2
"X04015619",2
"X05015619",2
"X07015619",2
"X08015619",2
"X09015619",2
"X10015619",2
"X11015619",2
"X03015719",2
"X030163B19",2
"X03017419",2
"X04017419",2
"X03017519",2
"X04018119",2
"X07018119",2
"X08018119",2
"X03019119",2
"X03019619",2
"X05019619",2
"X06019619",2
"X03019719",2
"X04019719",2
"X08019919",2
"X04020219",2
"X05020219",2
"X06020419",2
"X07020419",2
"X08020419",2
"X01020719",2
"X02020719",2
"X03020719",2
"X04020719",2
"X05020719",2
"X07020719",2
"X04021219",2
"X07021219",2
"X08021219",2
"X09021219",2
"X03022419",2
"X04022419",2
"X08022419",2
"X03022819",2
"X05022819",2
"X04022919",2
"X05022919",2
"X03023219",2
"X03023319",2
"X06024219",2
"X060249A19",2
"X070249A19",2
"X03025319",2
"X05025319",2
"X04025419",2
"X03025719",2
"X10025719",2
"X07026219",2
"X08026219",2
"X09026219",2
"X05026719",2
"X03026819",2
"X05026819",2
"X06026819",2
"X06027119",2
"X07027119",2
"X03027719",2
"X04027719",2
"X09026419",2
"X10026419",2
"X13026419",2
"B4X8517",1
"B4X8518",1
"B4X8519",1
"B4X1692",1
"B4X1693",1
"B4X1694",1
"B4X8095",1
"B4X8099",1
"B4X8082",1
"B4X8084",1
"B4X8087",1
"B4X8088",1
"B4X8059",1
"B4X8060",1
"B4X8061",1
"B4X8062",1
"B4X8063",1
"B4X8064",1
"B4X8065",1
"B4X8225",1
"B4X8228",1
"B4X8229",1
"B4X8230",1
"B4X8301",1
"B4X8302",1
"B4X8304",1
"B4X1685",1
"B4X1689",1
"B4X8152",1
"B4X8154",1
"B4X8156",1
"B4X8593",1
"B4X8748",1
"B4X8749",1
"B4X8753",1
"B4X1695",1
"B4X1697",1
"B4X1699",1
"B4X8503",1
"B4X8507",1
"B4X8508",1
"B4X1945",1
"B4X1947",1
"B4X8401",1
"B4X8402",1
"B4X8406",1
"B4X8452",1
"B4X8453",1
"B4X8454",1
"B4X8456",1
"B4X8458",1
"B4X8513",1
"B4X8091",1
"B4X8092",1
"B4X8159",1
"B4X8160",1
"B4X8161",1
"B4X8163",1
"B4X8462",1
"B4X8463",1
"B4X8466",1
"B4X8467",1
"B4X8468",1
"B4X8072",1
"B4X8073",1
"B4X8077",1
"B4X1950",1
"B4X1951",1
"B4X1952",1
"B4X1954",1
"B4X8740",1
"B4X8741",1
"B4X8743",1
"B4X8744",1
"B4X8747",1
"B4X8066",1
"B4X8068",1
"B4X8069",1
"B4X8071",1
"B4X8197",1
"B4X8198",1
"B4X8200",1
"B4X1902",1
"B4X1903",1
"B4X1905",1
"B4X8209",1
"B4X8210",1
"B4X8211",1
"B4X8214",1
"B4X8216",1
"B4X8217",1
"B4X8446",1
"B4X8448",1
"B4X8449",1
"B4X1920",1
"B4X1921",1
"B4X1924",1
"B4X8754",1
"B4X8756",1
"B4X8757",1
"B4X8758",1
"B4X8760",1
"B4X8436",1
"B4X8438",1
"B4X8441",1
"B4X8442",1
"B4X8444",1
"B4X1679",1
"B4X1681",1
"B4X1684",1
"B4X1967",1
"B4X8103",1
"B4X8104",1
"B4X8105",1
"B4X8110",1
"B4X8218",1
"B4X8219",1
"B4X8220",1
"B4X8224",1
"B4X8014",1
"B4X8016",1
"B4X8332",1
"B4X8333",1
"B4X8038",1
"B4X8040",1
"B4X1925",1
"B4X1926",1
"B4X1927",1
"B4X1929",1
"B4X8292",1
"B4X8559",1
"B4X8560",1
"B4X8561",1
"B4X8564",1
"B4X8565",1
"B4X8310",1
"B4X8311",1
"B4X8313",1
"B4X8314",1
"B4X8315",1
"B4X8318",1
"B4X8319",1
"B4X8323",1
"B4X8429",1
"B4X8431",1
"B4X8433",1
"B4X1943",1
"B4X8421",1
"B4X8423",1
"B4X8424",1
"B4X8426",1
"B4X8427",1
"B4X8428",1
"B4X8556",1
"B4X8500",1
"B4X8701",1
"B4X8194",1
"B4X8233",1
"B4X8149",1
"B4X8150",1
"B4X8151",1
"B4X1959",1
"B4X1960",1
"B4X1961",1
"B4X1962",1
"B4X1964",1
"B4X1966",1
"B4X8738",1
"B4X8739",1
"B4X8479",1
"B4X8287",1
"B4X8343",1
"B4X8348",1
"B4X8349",1
"B4X8543",1
"B4X8546",1
"B4X8548",1
"B4X8262",1
"B4X8264",1
"B4X8268",1
"B4X8242",1
"B4X8243",1
"B4X8244",1
"B4X8495",1
"B4X8496",1
"B4X8145",1
"B4X8325",1
"B4X8328",1
"B4X8329",1
"B4X8006",1
"B4X8008",1
"B4X8010",1
"B4X8011",1
"B4X8013",1
"B4X8411",1
"B4X8413",1
"B4X8416",1
"B4X8417",1
"B4X1979",1
"B4X1982",1
"B4X8277",1
"B4X8184",1
"B4X8187",1
"B4X8550",1
"B4X8553",1
"B4X8538",1
"B4X8539",1
"B4X8540",1
"B4X8542",1
"B4X8493",1
"B4X8494",1
"B4X8189",1
"B4X8043",1
"B4X8044",1
"B4X8165",1
"B4X8167",1
"B4X8168",1
"B4X8169",1
"B4X8170",1
"B4X1977",1
"B4X1978",1
"B4X8729",1
"B4X1914",1
"B4X1915",1
"B4X1918",1
"B4X1919",1
"B4X8482",1
"B4X8483",1
"B4X8484",1
"B4X8486",1
"B4X8487",1
"B4X8488",1
"B4X8253",1
"B4X8587",1
"B4X8274",1
"B4X8704",1
"B4X8705",1
"B4X8706",1
"B4X8030",1
"B4X8032",1
"B4X8793",1
"B4X8795",1
"B4X8796",1
"B4X8708",1
"B4X8709",1
"B4X8710",1
"B4X8711",1
"B4X1906",1
"B4X1907",1
"B4X1908",1
"B4X8574",1
"B4X8576",1
"B4X8577",1
"B4X8579",1
"B4X8580",1
"B4X8336",1
"B4X8337",1
"B4X8339",1
"B4X8340",1
"B4X8342",1
"B4X8203",1
"B4X8205",1
"B4X8257",1
"B4X8258",1
"B4X8124",1
"B4X8786",1
"B4X8788",1
"B4X8171",1
"B4X8172",1
"B4X8173",1
"B4X8174",1
"B4X8128",1
"B4X8129",1
"B4X8132",1
"B4X8532",1
"B4X8534",1
"B4X8535",1
"B4X8536",1
"B4X8720",1
"B4X8721",1
"B4X8723",1
"B4X8379",1
"B4X8350",1
"B4X8351",1
"B4X8353",1
"B4X1937",1
"B4X1938",1
"B4X8380",1
"B4X8383",1
"B4X8384",1
"B4X8385",1
"B4X8386",1
"B4X8372",1
"B4X8373",1
"B4X8389",1
"B4X8391",1
"B4X1986",1
"B4X1987",1
"B4X8296",1
"B4X8297",1
"B4X8300",1
"B4X8046",1
"B4X8049",1
"B4X8797",1
"B4X8798",1
"B4X8766",1
"B4X8767",1
"B4X8769",1
"B4X8761",1
"B4X8762",1
"B4X8763",1
"B4X8764",1
"B4X8365",1
"B4X8366",1
"B4X8367",1
"B4X8369",1
"B4X8370",1
"B4X8120",1
"B4X8356",1
"B4X8358",1
"B4X8359",1
"B4X8771",1
"B4X8772",1
"B4X8774",1
"B4X8775",1
"B4X8776",1
"B4X8782",1
"B4X8005",1
"B4X8026",1
"B4X8027",1
"B4X8029",1
"B4X8112",1
"B4X8114",1
"B4X8115",1
"B4X8116",1
"B4X8118",1
"B4X1971",1
"B4X1972",1
"B4X1973",1
"B4X1976",1
"B4X8360",1
"B4X8361",1
"B4X8362",1
"B4X8521",1
"B4X8522",1
"B4X8523",1
"B4X8524",1
"B4X8527",1
"B4X8529",1
"B4X8530",1
"B4X8566",1
"B4X8567",1
"B4X8569",1
"B4X8717",1
"B4X8718",1
"B4X8713",1
"B4X8714",1
"B4X8474",1
"B4X8478",1
"B4X8134",1
"B4X8469",1
"B4X8470",1
"B4X8471",1
"B4X8418",1
"B4X8419",1
"B4X8420",1
"B4X8176",1
"B4X8177",1
"B4X8178",1
"B4X8180",1
"B4X8181",1
"B4X8307",1
"B4X1912",1
"B4X8140",1
"B4X8141",1
"B4X8051",1
"B4X8052",1
"B4X8053",1
"B4X8054",1
"X03000719",1
"X04001119",1
"X05001119",1
"X06001119",1
"X08001619",1
"X09001619",1
"X03001819",1
"X06001819",1
"X09001819",1
"X03002419",1
"X04002419",1
"X02002619",1
"X04002619",1
"X05002619",1
"X09002619",1
"X03003219",1
"X03003519",1
"X05003519",1
"X08003519",1
"X09003519",1
"X10003519",1
"X04005519",1
"X10005519",1
"X11005519",1
"X03007019",1
"X06007019",1
"X07007019",1
"X01008119",1
"X02008119",1
"X03008119",1
"X04008119",1
"X03008619",1
"X04008619",1
"X06008619",1
"X07008819",1
"X04009219",1
"X06009219",1
"X07009219",1
"X08009219",1
"X04010419",1
"X05010419",1
"X06010419",1
"X03010819",1
"X03011419",1
"X04011419",1
"X06011419",1
"X04013519",1
"X07013519",1
"X09013519",1
"X03013619",1
"X04013819",1
"X05013819",1
"X06013819",1
"X08013819",1
"X10013819",1
"X05014019",1
"X06014019",1
"X07014019",1
"X08014019",1
"X10014019",1
"X11014019",1
"X12014019",1
"X03014219",1
"X05014219",1
"X04014319",1
"X05014319",1
"X06014419",1
"X07014419",1
"X10014419",1
"X03015219",1
"X03015819",1
"X05015819",1
"X040163B19",1
"X050163B19",1
"X070163B19",1
"X080163B19",1
"X05016419",1
"X08016419",1
"X05017519",1
"X08017519",1
"X09017519",1
"X02018019",1
"X03018019",1
"X04018019",1
"X05018019",1
"X07018019",1
"X03018819",1
"X08018819",1
"X09018819",1
"X05019719",1
"X06019719",1
"X03020419",1
"X04021319",1
"X05021319",1
"X03021419",1
"X03021919",1
"X03022619",1
"X04023519",1
"X07023519",1
"X03023919",1
"X04023919",1
"X08024219",1
"X03024419",1
"X03024619",1
"X05024619",1
"X03025119",1
"X04025119",1
"X06025419",1
"X07025419",1
"X08025419",1
"X11025419",1
"X05025819",1
"X06025819",1
"X06026419",1
"X07026419",1
"X08026419",1
"X03000119",1
"X03001419",1
"X06001419",1
"X03002919",1
"X02003119",1
"X03003819",1
"X03004019",1
"X01004119",1
"X05004319",1
"X10004319",1
"X11004319",1
"X03004919",1
"X05004919",1
"X06004919",1
"X07004919",1
"X08004919",1
"X03005519",1
"X02005919",1
"X04006019",1
"X03006119",1
"X04006119",1
"X040063A19",1
"X060063A19",1
"X080063A19",1
"X090063A19",1
"X110063A19",1
"X04006419",1
"X04006619",1
"X05006619",1
"X09006619",1
"X05006819",1
"X040098A19",1
"X050098A19",1
"X060098A19",1
"X070098A19",1
"X03010019",1
"X06010019",1
"X03010219",1
"X04010219",1
"X06010219",1
"X09010219",1
"X04011019",1
"X05011019",1
"X06011019",1
"X10011019",1
"X03011119",1
"X01011419",1
"X03012219",1
"X04012219",1
"X05012219",1
"X03012919",1
"X04012919",1
"X06012919",1
"X03013319",1
"X04013319",1
"X05013319",1
"X07013319",1
"X10013319",1
"X03013519",1
"X03014019",1
"X04014219",1
"X04014619",1
"X06014619",1
"X06014719",1
"X07014719",1
"X05015219",1
"X07015219",1
"X08015219",1
"X10015219",1
"X11015219",1
"X08015319",1
"X06015619",1
"X01015719",1
"X02015719",1
"X03017219",1
"X05017419",1
"X06017419",1
"X03017819",1
"X03018119",1
"X05018119",1
"X06018119",1
"X03018319",1
"X03018919",1
"X03019419",1
"X04019619",1
"X07019619",1
"X07019919",1
"X03020119",1
"X04020119",1
"X03020219",1
"X06020219",1
"X05020419",1
"X03020619",1
"X04020619",1
"X06020719",1
"X08020719",1
"X03021119",1
"X05021219",1
"X06021219",1
"X05022419",1
"X06022419",1
"X07022419",1
"X09022419",1
"X04022819",1
"X06022819",1
"X07022819",1
"X03022919",1
"X04023219",1
"X05023219",1
"X06023219",1
"X03023819",1
"X03024219",1
"X04024219",1
"X05024219",1
"X07024219",1
"X03024319",1
"X040249A19",1
"X050249A19",1
"X080249A19",1
"X06025319",1
"X03025419",1
"X05025419",1
"X01025519",1
"X02025719",1
"X04025719",1
"X05025719",1
"X06025719",1
"X07025719",1
"X08025719",1
"X09025719",1
"X03025819",1
"X04025819",1
"X03026119",1
"X04026119",1
"X03026219",1
"X04026219",1
"X05026219",1
"X06026219",1
"X03026419",1
"X03026619",1
"X03026719",1
"X04026719",1
"X07026819",1
"X03027119",1
"X04027119",1
"X05027119",1
"X08027119",1
"X09027119",1
"X10027119",1
"X03027219",1
"X04027219",1
"X05027219",1
"X030275B19",1
"X040275B19",1
"X11026419",1
"X12026419",1
"ID",0
"B4X8686",1
"B4X8687",1
"B4X8688",1
"B4X8689",2
"B4X8690",2
"B4X8691",2
"B4X8692",1
"B4X8693",1
"B4X8694",1
"B4X8695",1
"B4X8696",1
"B4X8633",2
"B4X8634",1
"B4X8635",2
"B4X8636",1
"B4X8637",2
"B4X8638",2
"B4X8639",1
"B4X8640",2
"B4X8641",2
"B4X8861",2
"B5A9321",2
"B5A9322",1
"B5A9323",2
"B5A9324",2
"B5A9325",1
"B5A9326",2
"B5A9327",2
"B5A9328",2
"B5A9329",2
"B5A9794",2
"B5A9795",2
"B5A9796",2
"B5A9797",1
"B5A9798",2
"B5A9799",1
"B5A9800",1
"B5A9401",2
"B5A9402",1
"B5A9403",1
"B5A9404",1
"X01000620",1
"X01000720",2
"X02000720",1
"X03000720",2
"X04000720",2
"X05000720",1
"X06000720",2
"X07000720",1
"X08000720",2
"X09000720",1
"B4X8904",2
"B5A9427",1
"B5A9428",2
"B5A9429",1
"B5A9430",1
"B5A9431",1
"B5A9432",2
"X01001220",1
"B5A9413",1
"B5A9414",2
"B5A9415",2
"B5A9416",1
"B5A9417",1
"B5A9418",1
"B5A9419",1
"B4X8838",2
"B5A9067",1
"B5A9068",2
"B5A9069",2
"B5A9070",1
"B5A9071",1
"B5A9072",2
"B5A9073",1
"B5A9074",1
"X01001820",1
"B4X8909",1
"B4X8616",2
"B4X8617",2
"B4X8618",2
"B4X8619",1
"B4X8620",2
"B4X8621",2
"B4X8622",1
"B4X8623",2
"X01002120",2
"B5A9101",2
"B5A9102",2
"B5A9103",2
"B5A9104",1
"B5A9105",1
"B5A9106",2
"B5A9107",1
"B5A9108",2
"B5A9109",1
"X01002220",1
"B4X8833",2
"B4X8952",2
"B4X8953",1
"X01002520",2
"B4X8856",1
"B4X8624",1
"B4X8625",1
"B4X8626",1
"B4X8627",1
"B4X8628",2
"B4X8629",1
"B4X8630",2
"B4X8631",1
"B4X8632",2
"B5A9231",1
"B5A9232",1
"B5A9233",1
"B5A9234",2
"B5A9235",1
"B5A9236",2
"B5A9237",2
"B5A9238",2
"B5A9239",2
"B5A9240",1
"B5A9241",2
"B5A9311",2
"B5A9312",1
"B5A9313",2
"B5A9314",2
"B5A9315",2
"B4X8835",1
"B5A9316",2
"B5A9317",1
"B5A9318",1
"B5A9319",2
"B5A9320",2
"X01002920",1
"X02002920",1
"B4X8860",1
"B5A9330",1
"B5A9331",2
"B5A9332",2
"B5A9333",1
"B5A9334",2
"B5A9335",1
"B5A9336",2
"B5A9337",2
"B5A9338",2
"B5A9945",2
"B5A9946",1
"B5A9947",2
"B5A9948",1
"B5A9949",1
"B5A9950",1
"B5A9951",2
"B5A9952",2
"B4X8697",1
"B4X8698",2
"B4X8699",1
"B4X8700",1
"B5A9701",2
"B5A9702",1
"B5A9703",1
"B5A9704",1
"B4X8924",1
"B4X8925",2
"B4X8926",2
"B4X8927",1
"B4X8928",2
"B4X8929",2
"B4X8930",2
"B4X8931",2
"X01003720",1
"X02003720",1
"B5A9379",1
"B5A9380",1
"B5A9381",2
"B5A9382",2
"B5A9383",1
"B5A9384",2
"B5A9385",1
"B5A9386",2
"B5A9387",1
"B5A9388",2
"B4X8855",1
"B5A9368",1
"B5A9369",2
"B5A9370",1
"B5A9371",1
"B5A9372",1
"B5A9373",1
"B5A9374",2
"B5A9375",2
"B5A9376",1
"B5A9377",2
"B5A9378",2
"B5A9396",1
"B5A9397",2
"B5A9398",2
"B5A9399",2
"B5A9400",2
"B4X8917",2
"B4X8918",1
"B4X8919",1
"B4X8920",1
"B4X8921",1
"B4X8922",2
"B4X8923",1
"X01004220",2
"B4X8837",2
"B5A9010",2
"B5A9011",1
"B5A9012",1
"B5A9013",1
"B5A9014",1
"B5A9015",2
"X01004720",1
"X02004720",1
"X03004720",1
"B4X8908",2
"B5A9763",2
"B5A9764",2
"B5A9765",1
"B5A9766",2
"B5A9767",2
"B5A9768",2
"B5A9769",1
"B5A9770",1
"X01004820",1
"B5A9347",1
"B5A9348",2
"B5A9349",2
"B5A9350",1
"B5A9351",1
"B5A9352",2
"B5A9353",1
"B5A9354",1
"B5A9355",1
"X01005420",1
"X02005420",2
"X03005420",1
"X04005420",2
"X05005420",2
"X06005420",2
"X07005420",2
"B4X8813",1
"B5A9220",2
"B5A9221",1
"B5A9222",2
"B5A9223",2
"B5A9224",1
"B5A9225",2
"B5A9226",2
"B5A9227",1
"B5A9228",2
"B5A9229",1
"B5A9230",2
"B5A9356",2
"B5A9357",1
"B5A9358",2
"B5A9359",1
